Date,State,Vaccines,Cases
1/15/2021,NM,99305,161805
1/14/2021,NM,89415,160543
1/13/2021,NM,81855,159119
1/12/2021,NM,78235,157974
1/11/2021,NM,76773,157087
1/10/2021,NM,73066,156157
1/1/2021,NM,36306,144142
9/9/2021,NV,3262758,400349
9/8/2021,NV,3259186,399234
9/7/2021,NV,3255635,397788
9/6/2021,NV,3251403,396989
9/5/2021,NV,3243624,396191
9/4/2021,NV,3236303,395393
9/3/2021,NV,3228433,394595
9/2/2021,NV,3219810,393188
9/18/2021,NV,3324411,410841
9/17/2021,NV,3318560,410104
9/16/2021,NV,3310452,408733
9/15/2021,NV,3303685,407258
9/14/2021,NV,3298055,406212
9/13/2021,NV,3291466,404851
9/12/2021,NV,3284302,403867
9/11/2021,NV,3278095,402884
9/10/2021,NV,3270809,401901
9/1/2021,NV,3213855,392052
8/9/2021,NV,3035768,366584
8/8/2021,NV,3026079,365580
8/7/2021,NV,3018890,364577
8/6/2021,NV,3010544,363574
8/5/2021,NV,3001625,362275
8/4/2021,NV,2994091,361140
8/31/2021,NV,3206423,390600
8/30/2021,NV,3201118,389358
8/3/2021,NV,2987621,360147
8/29/2021,NV,3191664,388425
8/28/2021,NV,3181645,387492
8/27/2021,NV,3173633,386559
8/26/2021,NV,3164474,385272
8/25/2021,NV,3154754,384135
8/24/2021,NV,3148258,382773
8/23/2021,NV,3143369,381766
8/22/2021,NV,3132617,380744
8/21/2021,NV,3124307,379722
8/20/2021,NV,3114923,378700
8/2/2021,NV,2982219,358932
8/19/2021,NV,3105565,377493
8/18/2021,NV,3097258,376080
8/17/2021,NV,3091757,374651
8/16/2021,NV,3086881,373649
8/15/2021,NV,3076968,372808
8/14/2021,NV,3070083,371967
8/13/2021,NV,3061607,371126
8/12/2021,NV,3050470,369846
8/11/2021,NV,3046186,368625
8/10/2021,NV,3041339,367709
8/1/2021,NV,2974860,358087
7/9/2021,NV,2830843,338072
7/8/2021,NV,2824487,337259
7/7/2021,NV,2817786,336562
7/6/2021,NV,2814798,336109
7/5/2021,NV,2810688,335771
7/4/2021,NV,2804838,335435
7/31/2021,NV,2965093,357244
7/30/2021,NV,2957621,356401
7/3/2021,NV,2796118,335099
7/29/2021,NV,2947354,355091
7/28/2021,NV,2941670,353746
7/27/2021,NV,2935705,352567
7/26/2021,NV,2930843,351443
7/25/2021,NV,2923004,350643
7/24/2021,NV,2916412,349843
7/23/2021,NV,2908084,349043
7/22/2021,NV,2900886,348040
7/21/2021,NV,2895012,347098
7/20/2021,NV,2889123,346167
7/2/2021,NV,2790009,334763
7/19/2021,NV,2885468,345163
7/18/2021,NV,2880103,344474
7/17/2021,NV,2873721,343785
7/16/2021,NV,2867707,343096
7/15/2021,NV,2861309,342230
7/14/2021,NV,2855865,341292
7/13/2021,NV,2851032,340600
7/12/2021,NV,2847160,339745
7/11/2021,NV,2841527,339186
7/10/2021,NV,2836712,338629
7/1/2021,NV,2783847,334255
6/9/2021,NV,2571894,326583
6/8/2021,NV,2571731,326366
6/7/2021,NV,2566097,326019
6/6/2021,NV,2545697,325810
6/5/2021,NV,2535482,325601
6/4/2021,NV,2535207,325392
6/30/2021,NV,2776098,333712
6/3/2021,NV,2525610,325031
6/29/2021,NV,2768190,333154
6/28/2021,NV,2761997,332529
6/27/2021,NV,2743325,332224
6/26/2021,NV,2724941,331919
6/25/2021,NV,2707225,331614
6/24/2021,NV,2707121,330810
6/23/2021,NV,2701087,330362
6/22/2021,NV,2696755,329915
6/21/2021,NV,2692825,329509
6/20/2021,NV,2682974,329297
6/2/2021,NV,2518129,324681
6/19/2021,NV,2676774,329086
6/18/2021,NV,2667757,328875
6/17/2021,NV,2657281,328490
6/16/2021,NV,2649807,328194
6/15/2021,NV,2631465,327831
6/14/2021,NV,2625235,327579
6/13/2021,NV,2616844,327432
6/12/2021,NV,2607988,327286
6/11/2021,NV,2590262,327140
6/10/2021,NV,2578580,326878
6/1/2021,NV,2514286,324262
5/9/2021,NV,2209675,318512
5/8/2021,NV,2186639,318246
5/7/2021,NV,2167439,317980
5/6/2021,NV,2146595,317482
5/5/2021,NV,2122615,317088
5/4/2021,NV,2111052,316715
5/31/2021,NV,2510235,324132
5/30/2021,NV,2501619,324004
5/3/2021,NV,2108787,316239
5/29/2021,NV,2490170,323876
5/28/2021,NV,2478269,323748
5/27/2021,NV,2465315,323481
5/26/2021,NV,2452084,323249
5/25/2021,NV,2443724,323022
5/24/2021,NV,2438877,322757
5/23/2021,NV,2427644,322622
5/22/2021,NV,2413573,322487
5/21/2021,NV,2392968,322352
5/20/2021,NV,2374041,322018
5/2/2021,NV,2097373,315972
5/19/2021,NV,2359830,321716
5/18/2021,NV,2349915,321368
5/17/2021,NV,2343297,321081
5/16/2021,NV,2333621,320899
5/15/2021,NV,2314424,320719
5/14/2021,NV,2277475,320539
5/13/2021,NV,2264766,320150
5/12/2021,NV,2248770,319714
5/11/2021,NV,2236935,319250
5/10/2021,NV,2227825,318780
5/1/2021,NV,2075542,315705
4/9/2021,NV,1576189,306952
4/8/2021,NV,1536848,306315
4/7/2021,NV,1505143,305929
4/6/2021,NV,1487176,305652
4/5/2021,NV,1482433,305357
4/4/2021,NV,1462114,305176
4/30/2021,NV,2051105,315438
4/3/2021,NV,1431817,304916
4/29/2021,NV,2026997,314928
4/28/2021,NV,2005102,314475
4/27/2021,NV,1991775,314085
4/26/2021,NV,1985316,313680
4/25/2021,NV,1966545,313400
4/24/2021,NV,1943150,313120
4/23/2021,NV,1922250,312840
4/22/2021,NV,1901548,312278
4/21/2021,NV,1879451,311750
4/20/2021,NV,1863377,311314
4/2/2021,NV,1399135,304454
4/19/2021,NV,1856362,310933
4/18/2021,NV,1834497,310700
4/17/2021,NV,1803308,310467
4/16/2021,NV,1774080,310235
4/15/2021,NV,1744896,309699
4/14/2021,NV,1709620,309150
4/13/2021,NV,1692135,308755
4/12/2021,NV,1684035,308343
4/11/2021,NV,1652963,308024
4/10/2021,NV,1615552,307704
4/1/2021,NV,1374197,304112
3/9/2021,NV,864967,296822
3/8/2021,NV,855890,296393
3/7/2021,NV,829262,296190
3/6/2021,NV,800030,295960
3/5/2021,NV,773285,295460
3/4/2021,NV,750160,295069
3/31/2021,NV,1348526,303762
3/30/2021,NV,1335002,303494
3/3/2021,NV,733953,294684
3/29/2021,NV,1328018,303273
3/28/2021,NV,1303006,303061
3/27/2021,NV,1274357,302918
3/26/2021,NV,1243965,302616
3/25/2021,NV,1214518,302171
3/24/2021,NV,1185896,301727
3/23/2021,NV,1170434,301481
3/22/2021,NV,1164939,301334
3/21/2021,NV,1145354,301178
3/20/2021,NV,1116221,300951
3/2/2021,NV,723182,294289
3/19/2021,NV,1086559,300680
3/18/2021,NV,1062287,300415
3/17/2021,NV,1034347,300118
3/16/2021,NV,1020137,299817
3/15/2021,NV,1013805,299471
3/14/2021,NV,989342,299287
3/13/2021,NV,958706,299065
3/12/2021,NV,930754,298623
3/11/2021,NV,904504,297765
3/10/2021,NV,878645,297147
3/1/2021,NV,715121,293980
2/9/2021,NV,351531,285136
2/8/2021,NV,346685,284590
2/7/2021,NV,334073,284042
2/6/2021,NV,322252,283391
2/5/2021,NV,304323,282493
2/4/2021,NV,291601,281596
2/3/2021,NV,279471,280707
2/28/2021,NV,685692,293754
2/27/2021,NV,665577,293488
2/26/2021,NV,642562,293029
2/25/2021,NV,622189,292630
2/24/2021,NV,606821,292059
2/23/2021,NV,598423,291543
2/22/2021,NV,586518,291145
2/21/2021,NV,569810,290972
2/20/2021,NV,555742,290671
2/2/2021,NV,253174,279957
2/19/2021,NV,522332,290300
2/18/2021,NV,466981,289880
2/17/2021,NV,453012,289392
2/16/2021,NV,446800,289029
2/15/2021,NV,442378,288739
2/14/2021,NV,428423,288348
2/13/2021,NV,411057,287836
2/12/2021,NV,394172,287023
2/11/2021,NV,379077,286387
2/10/2021,NV,366333,285795
2/1/2021,NV,248754,279146
12/31/2020,NV,25645,224731
12/30/2020,NV,23119,222594
12/29/2020,NV,21572,220124
12/28/2020,NV,20929,218377
12/27/2020,NV,20549,217509
12/26/2020,NV,20163,215653
12/25/2020,NV,19041,214064
12/24/2020,NV,16149,212211
12/23/2020,NV,12847,209962
12/22/2020,NV,9690,206974
12/21/2020,NV,8708,205884
12/20/2020,NV,7584,203945
12/19/2020,NV,4756,201858
12/18/2020,NV,1889,199257
12/17/2020,NV,694,196379
12/16/2020,NV,173,194098
12/15/2020,NV,0,191732
12/14/2020,NV,0,189412
1/9/2021,NV,49745,246309
1/8/2021,NV,44656,243661
1/7/2021,NV,39761,240795
1/6/2021,NV,36874,237393
1/5/2021,NV,34549,235455
1/4/2021,NV,34454,233032
1/31/2021,NV,241078,278308
1/30/2021,NV,224192,277349
1/3/2021,NV,33466,231618
1/29/2021,NV,210185,276279
1/28/2021,NV,194942,274951
1/27/2021,NV,174367,273873
1/26/2021,NV,164362,272853
1/25/2021,NV,159869,271897
1/24/2021,NV,152203,270907
1/23/2021,NV,137031,269713
1/22/2021,NV,126458,268212
1/21/2021,NV,115991,266343
1/20/2021,NV,107133,265143
1/2/2021,NV,32942,228871
1/19/2021,NV,102840,263972
1/18/2021,NV,101097,262794
1/17/2021,NV,97060,261573
1/16/2021,NV,90318,260090
1/15/2021,NV,83674,258050
1/14/2021,NV,76844,256172
1/13/2021,NV,61653,253985
1/12/2021,NV,61653,252842
1/11/2021,NV,58651,250249
1/10/2021,NV,55871,248568
1/1/2021,NV,29394,227046
9/9/2021,NY,24829216,1269961
9/8/2021,NY,24778591,1266531
9/7/2021,NY,24742907,1264076
9/6/2021,NY,24709108,1261814
9/5/2021,NY,24669051,1259355
9/4/2021,NY,24620269,1256486
9/3/2021,NY,24560320,1253112
9/2/2021,NY,24491810,1249321
9/18/2021,NY,25321342,1301280
9/17/2021,NY,25258954,1297994
9/16/2021,NY,25195859,1294121
9/15/2021,NY,25139710,1289383
9/14/2021,NY,25090602,1286202
9/13/2021,NY,25056930,1283649
9/12/2021,NY,25016890,1281351
9/11/2021,NY,24954266,1277616
9/10/2021,NY,24897609,1274025
9/1/2021,NY,24428883,1246065
8/9/2021,NY,23323044,1187342
8/8/2021,NY,23298810,1185661
8/7/2021,NY,23244086,1183888
8/6/2021,NY,23200649,1181447
8/5/2021,NY,23142420,1179682
8/4/2021,NY,23091118,1177993
8/31/2021,NY,24370206,1243236
8/30/2021,NY,24328502,1240856
8/3/2021,NY,23049690,1176467
8/29/2021,NY,24284397,1238214
8/28/2021,NY,24231410,1235297
8/27/2021,NY,24172138,1232380
8/26/2021,NY,24112728,1228157
8/25/2021,NY,24056936,1224985
8/24/2021,NY,24002086,1222592
8/23/2021,NY,23969123,1220826
8/22/2021,NY,23937339,1218532
8/21/2021,NY,23885954,1216034
8/20/2021,NY,23832523,1213128
8/2/2021,NY,23023551,1174979
8/19/2021,NY,23775447,1210346
8/18/2021,NY,23720019,1207588
8/17/2021,NY,23672324,1204930
8/16/2021,NY,23640655,1202885
8/15/2021,NY,23595998,1200816
8/14/2021,NY,23561203,1198595
8/13/2021,NY,23512414,1196273
8/12/2021,NY,23446958,1193699
8/11/2021,NY,23410994,1191255
8/10/2021,NY,23364582,1189064
8/1/2021,NY,22997841,1174038
7/9/2021,NY,22145560,1159186
7/8/2021,NY,22108681,1158865
7/7/2021,NY,22065716,1158647
7/6/2021,NY,22028522,1158474
7/5/2021,NY,22012039,1158346
7/4/2021,NY,21991612,1158205
7/31/2021,NY,22950250,1172784
7/30/2021,NY,22902722,1171416
7/3/2021,NY,21951780,1158044
7/29/2021,NY,22860905,1170157
7/28/2021,NY,22820585,1168983
7/27/2021,NY,22775948,1168038
7/26/2021,NY,22732304,1167263
7/25/2021,NY,22709638,1166710
7/24/2021,NY,22686132,1165798
7/23/2021,NY,22639009,1165058
7/22/2021,NY,22600802,1164284
7/21/2021,NY,22557594,1163634
7/20/2021,NY,22520652,1163052
7/2/2021,NY,21874939,1157893
7/19/2021,NY,22496234,1162577
7/18/2021,NY,22465278,1162215
7/17/2021,NY,22432139,1161724
7/16/2021,NY,22397417,1161322
7/15/2021,NY,22359206,1160945
7/14/2021,NY,22315774,1160539
7/13/2021,NY,22281273,1160203
7/12/2021,NY,22257494,1159918
7/11/2021,NY,22233988,1159695
7/10/2021,NY,22188644,1159441
7/1/2021,NY,21851024,1157650
6/9/2021,NY,20311072,1153952
6/8/2021,NY,20230340,1153736
6/7/2021,NY,20148417,1153515
6/6/2021,NY,20014885,1153222
6/5/2021,NY,19968418,1152913
6/4/2021,NY,19876849,1152423
6/30/2021,NY,21790497,1157475
6/3/2021,NY,19800697,1151994
6/29/2021,NY,21748390,1157344
6/28/2021,NY,21697307,1157238
6/27/2021,NY,21684298,1157104
6/26/2021,NY,21537500,1156956
6/25/2021,NY,21463780,1156796
6/24/2021,NY,21412026,1156655
6/23/2021,NY,21347133,1156486
6/22/2021,NY,21301120,1156354
6/21/2021,NY,21268599,1156227
6/20/2021,NY,21211927,1156172
6/2/2021,NY,19761096,1151698
6/19/2021,NY,21151658,1156118
6/18/2021,NY,21067193,1155881
6/17/2021,NY,21009772,1155645
6/16/2021,NY,20912179,1155433
6/15/2021,NY,20784559,1155263
6/14/2021,NY,20713525,1155117
6/13/2021,NY,20622493,1154953
6/12/2021,NY,20523679,1154753
6/11/2021,NY,20433667,1154481
6/10/2021,NY,20312650,1154216
6/1/2021,NY,19707378,1151435
5/9/2021,NY,17034051,1133242
5/8/2021,NY,16866619,1131817
5/7/2021,NY,16701431,1129878
5/6/2021,NY,16552492,1128398
5/5/2021,NY,16353467,1126855
5/4/2021,NY,16178509,1125497
5/31/2021,NY,19672244,1151220
5/30/2021,NY,19605540,1150933
5/3/2021,NY,16064851,1124156
5/29/2021,NY,19479050,1150405
5/28/2021,NY,19347252,1149873
5/27/2021,NY,19238158,1149326
5/26/2021,NY,19137319,1148695
5/25/2021,NY,19022539,1148105
5/24/2021,NY,18941008,1147626
5/23/2021,NY,18851714,1147037
5/22/2021,NY,18712921,1146403
5/21/2021,NY,18589563,1145551
5/20/2021,NY,18395906,1144584
5/2/2021,NY,15980527,1122872
5/19/2021,NY,18247671,1143571
5/18/2021,NY,18093878,1142612
5/17/2021,NY,18012199,1141984
5/16/2021,NY,17928006,1141186
5/15/2021,NY,17789972,1140253
5/14/2021,NY,17632107,1138883
5/13/2021,NY,17507860,1137617
5/12/2021,NY,17394951,1136256
5/11/2021,NY,17273238,1135113
5/10/2021,NY,17168705,1134154
5/1/2021,NY,15858599,1121015
4/9/2021,NY,11519440,1061897
4/8/2021,NY,11243192,1057251
4/7/2021,NY,11027009,1052698
4/6/2021,NY,10761342,1048952
4/5/2021,NY,10640003,1046102
4/4/2021,NY,10519517,1042637
4/30/2021,NY,15636609,1119158
4/3/2021,NY,10281033,1038858
4/29/2021,NY,15410701,1116926
4/28/2021,NY,15161999,1114458
4/27/2021,NY,14982362,1112609
4/26/2021,NY,14856419,1111096
4/25/2021,NY,14732987,1109400
4/24/2021,NY,14571048,1107238
4/23/2021,NY,14374751,1104946
4/22/2021,NY,14171716,1102176
4/21/2021,NY,14003973,1099378
4/20/2021,NY,13829745,1097037
4/2/2021,NY,9914326,1034732
4/19/2021,NY,13676604,1094889
4/18/2021,NY,13531789,1092654
4/17/2021,NY,13277087,1089638
4/16/2021,NY,13064837,1085444
4/15/2021,NY,12843875,1082315
4/14/2021,NY,12633362,1078165
4/13/2021,NY,12437468,1074867
4/12/2021,NY,12242726,1072149
4/11/2021,NY,12062900,1069399
4/10/2021,NY,11811282,1065885
4/1/2021,NY,9393484,1030739
3/9/2021,NY,5525344,947737
3/8/2021,NY,5416301,944830
3/7/2021,NY,5237597,942268
3/6/2021,NY,5042187,938986
3/5/2021,NY,4864621,935418
3/4/2021,NY,4730809,931318
3/31/2021,NY,9261975,1026173
3/30/2021,NY,9023541,1021976
3/3/2021,NY,4607571,927750
3/29/2021,NY,8862843,1018606
3/28/2021,NY,8654504,1014969
3/27/2021,NY,8435639,1010776
3/26/2021,NY,8194278,1006478
3/25/2021,NY,7986362,1002364
3/24/2021,NY,7836940,998316
3/23/2021,NY,7695283,994847
3/22/2021,NY,7522949,991538
3/21/2021,NY,7371644,988742
3/20/2021,NY,7185757,985007
3/2/2021,NY,4495821,924361
3/19/2021,NY,7004762,981148
3/18/2021,NY,6853499,977455
3/17/2021,NY,6700442,973707
3/16/2021,NY,6571852,970120
3/15/2021,NY,6443462,966982
3/14/2021,NY,6295058,964179
3/13/2021,NY,6295058,961370
3/12/2021,NY,5999720,958223
3/11/2021,NY,5840907,954005
3/10/2021,NY,5691711,950806
3/1/2021,NY,4355544,921678
2/9/2021,NY,2441693,850387
2/8/2021,NY,2418074,846873
2/7/2021,NY,2336867,842972
2/6/2021,NY,2225316,838229
2/5/2021,NY,2132305,832327
2/4/2021,NY,2060301,827433
2/3/2021,NY,2003170,822958
2/28/2021,NY,4225250,918946
2/27/2021,NY,4060431,915323
2/26/2021,NY,3955191,911554
2/25/2021,NY,3879303,907769
2/24/2021,NY,3821059,903336
2/23/2021,NY,3772702,900510
2/22/2021,NY,3711664,897388
2/21/2021,NY,3621973,894600
2/20/2021,NY,3535997,891374
2/2/2021,NY,1966446,819616
2/19/2021,NY,3447521,887832
2/18/2021,NY,3253874,883994
2/17/2021,NY,3178252,880638
2/16/2021,NY,3110432,877624
2/15/2021,NY,3027753,874571
2/14/2021,NY,2925186,871661
2/13/2021,NY,2821335,867467
2/12/2021,NY,2712546,863285
2/11/2021,NY,2620734,859076
2/10/2021,NY,2535824,854170
2/1/2021,NY,1927665,815593
12/31/2020,NY,198125,548154
12/30/2020,NY,153342,537345
12/29/2020,NY,141561,528633
12/28/2020,NY,122501,521765
12/27/2020,NY,115507,514881
12/26/2020,NY,108682,510100
12/25/2020,NY,104171,503243
12/24/2020,NY,83557,494968
12/23/2020,NY,62451,487062
12/22/2020,NY,37617,479498
12/21/2020,NY,37617,473238
12/20/2020,NY,34832,467569
12/19/2020,NY,23063,460856
12/18/2020,NY,16887,454282
12/17/2020,NY,8514,446084
12/16/2020,NY,2363,438797
12/15/2020,NY,147,432330
12/14/2020,NY,0,426123
1/9/2021,NY,524619,638239
1/8/2021,NY,452895,627340
1/7/2021,NY,390597,614792
1/6/2021,NY,335891,603543
1/5/2021,NY,299428,592518
1/4/2021,NY,274713,584715
1/31/2021,NY,1875462,811279
1/30/2021,NY,1791935,805504
1/3/2021,NY,266044,577232
1/29/2021,NY,1703218,798728
1/28/2021,NY,1630504,791929
1/27/2021,NY,1518697,784633
1/26/2021,NY,1453972,778552
1/25/2021,NY,1418313,772569
1/24/2021,NY,1365404,766261
1/23/2021,NY,1282515,759301
1/22/2021,NY,1203994,751375
1/21/2021,NY,1116441,742538
1/20/2021,NY,1046490,733850
1/2/2021,NY,236941,569204
1/19/2021,NY,1046490,727080
1/18/2021,NY,1000319,719918
1/17/2021,NY,945054,712961
1/16/2021,NY,888459,704870
1/15/2021,NY,784192,695193
1/14/2021,NY,757466,682976
1/13/2021,NY,688576,674674
1/12/2021,NY,632473,665919
1/11/2021,NY,579532,656699
1/10/2021,NY,557348,648275
1/1/2021,NY,228499,559358
9/9/2021,OH,11777029,1276738
9/8/2021,OH,11759556,1268841
9/7/2021,OH,11749364,1262018
9/6/2021,OH,11723943,1257142
9/5/2021,OH,11723897,1253198
9/4/2021,OH,11699214,1247637
9/3/2021,OH,11680216,1241268
9/2/2021,OH,11654346,1235089
9/18/2021,OH,11876107,1342777
9/17/2021,OH,11850148,1336061
9/16/2021,OH,11830706,1327614
9/15/2021,OH,11885383,1319265
9/14/2021,OH,11868012,1311518
9/13/2021,OH,11860835,1304193
9/12/2021,OH,11844600,1298625
9/11/2021,OH,11820086,1294162
9/10/2021,OH,11799002,1285757
9/1/2021,OH,11653997,1228002
8/9/2021,OH,11226052,1143599
8/8/2021,OH,11214315,1142330
8/7/2021,OH,11194989,1140917
8/6/2021,OH,11177061,1138600
8/5/2021,OH,11158070,1136934
8/4/2021,OH,11140551,1134965
8/31/2021,OH,11631364,1220900
8/30/2021,OH,11621032,1214986
8/3/2021,OH,11125543,1132798
8/29/2021,OH,11602682,1211895
8/28/2021,OH,11577325,1207932
8/27/2021,OH,11554886,1202728
8/26/2021,OH,11532916,1197873
8/25/2021,OH,11509194,1192478
8/24/2021,OH,11491208,1187878
8/23/2021,OH,11480792,1183761
8/22/2021,OH,11464708,1180986
8/21/2021,OH,11440958,1178792
8/20/2021,OH,11420068,1175340
8/2/2021,OH,11116599,1131029
8/19/2021,OH,11398472,1171557
8/18/2021,OH,11375906,1168111
8/17/2021,OH,11355869,1164808
8/16/2021,OH,11346445,1161573
8/15/2021,OH,11329969,1159759
8/14/2021,OH,11311690,1157782
8/13/2021,OH,11284895,1155322
8/12/2021,OH,11268911,1152590
8/11/2021,OH,11253284,1149318
8/10/2021,OH,11236441,1145925
8/1/2021,OH,11104423,1130134
7/9/2021,OH,10806914,1113737
7/8/2021,OH,10791040,1113383
7/7/2021,OH,10776896,1113006
7/6/2021,OH,10770824,1112689
7/5/2021,OH,10766699,1112499
7/4/2021,OH,10757303,1112394
7/31/2021,OH,11086847,1129277
7/30/2021,OH,11070355,1127808
7/3/2021,OH,10740694,1112289
7/29/2021,OH,11028431,1126625
7/28/2021,OH,11028252,1125420
7/27/2021,OH,11015115,1123964
7/26/2021,OH,11009100,1122647
7/25/2021,OH,10997810,1122104
7/24/2021,OH,10983767,1121609
7/23/2021,OH,10969563,1120922
7/22/2021,OH,10952659,1120120
7/21/2021,OH,10939162,1119298
7/20/2021,OH,10927982,1118513
7/2/2021,OH,10724546,1112088
7/19/2021,OH,10922163,1117769
7/18/2021,OH,10913658,1117109
7/17/2021,OH,10901143,1116808
7/16/2021,OH,10889125,1116322
7/15/2021,OH,10862282,1115789
7/14/2021,OH,10862169,1115242
7/13/2021,OH,10850538,1114835
7/12/2021,OH,10844246,1114491
7/11/2021,OH,10835735,1114267
7/10/2021,OH,10819638,1114036
7/1/2021,OH,10703193,1111903
6/9/2021,OH,10149664,1105720
6/8/2021,OH,10115980,1105329
6/7/2021,OH,10095995,1104903
6/6/2021,OH,10065745,1104648
6/5/2021,OH,10022956,1104380
6/4/2021,OH,9984951,1104001
6/30/2021,OH,10684968,1111324
6/3/2021,OH,9953378,1103380
6/29/2021,OH,10672067,1111124
6/28/2021,OH,10664542,1110847
6/27/2021,OH,10625167,1110700
6/26/2021,OH,10599433,1110546
6/25/2021,OH,10580678,1110292
6/24/2021,OH,10557313,1110000
6/23/2021,OH,10536359,1109697
6/22/2021,OH,10519985,1109374
6/21/2021,OH,10509262,1109025
6/20/2021,OH,10489819,1108902
6/2/2021,OH,9930040,1102890
6/19/2021,OH,10466803,1108650
6/18/2021,OH,10438706,1108398
6/17/2021,OH,10404025,1108146
6/16/2021,OH,10357195,1107902
6/15/2021,OH,10324984,1107521
6/14/2021,OH,10291702,1107225
6/13/2021,OH,10255803,1107047
6/12/2021,OH,10224006,1106796
6/11/2021,OH,10183491,1106411
6/10/2021,OH,10183481,1106064
6/1/2021,OH,9919597,1102556
5/9/2021,OH,8930170,1083609
5/8/2021,OH,8853803,1082815
5/7/2021,OH,8780766,1081518
5/6/2021,OH,8690074,1080121
5/5/2021,OH,8622766,1078734
5/4/2021,OH,8577643,1077284
5/31/2021,OH,9907511,1102244
5/30/2021,OH,9888227,1101934
5/3/2021,OH,8563155,1075999
5/29/2021,OH,9847364,1101557
5/28/2021,OH,9809025,1100972
5/27/2021,OH,9771216,1100312
5/26/2021,OH,9725302,1099580
5/25/2021,OH,9682674,1098593
5/24/2021,OH,9666535,1097866
5/23/2021,OH,9631415,1097300
5/22/2021,OH,9582354,1096617
5/21/2021,OH,9505550,1095746
5/20/2021,OH,9452028,1094742
5/2/2021,OH,8530342,1075004
5/19/2021,OH,9399183,1093534
5/18/2021,OH,9357282,1092616
5/17/2021,OH,9332134,1091623
5/16/2021,OH,9291793,1090894
5/15/2021,OH,9227651,1090276
5/14/2021,OH,9180934,1089357
5/13/2021,OH,9123816,1088343
5/12/2021,OH,9080724,1087182
